Date,Time,Month,Season,Site,Native_or_chestnut,Temp,pH,SpCond_uscm,DO_percent,DO_mgl,CHL_ugl,,,,,,,,,,,,
7/4/24,15:11:26,July,Summer,7,chestnut,23.59,6.74,93.5,46.6,3.94,3.66,,,,,,,,,,,,
7/4/24,16:11:26,July,Summer,7,chestnut,24.03,6.73,98.7,48,4.03,3.24,,,,,,,,,,,,
7/4/24,17:11:26,July,Summer,7,chestnut,24.55,6.87,118.6,61.7,5.13,3.73,,,,,,,,,,,,
7/4/24,18:11:26,July,Summer,7,chestnut,25.11,7.09,138.9,75.2,6.18,3.22,,,,,,,,,,,,
7/4/24,19:11:26,July,Summer,7,chestnut,25.54,7.17,138.5,82.3,6.72,3.33,,,,,,,,,,,,
7/4/24,20:11:26,July,Summer,7,chestnut,25.71,7.16,141.7,79.7,6.48,3.93,,,,,,,,,,,,
7/4/24,21:11:26,July,Summer,7,chestnut,25.79,7.15,141.6,77.5,6.3,4.06,,,,,,,,,,,,
7/4/24,22:11:26,July,Summer,7,chestnut,25.84,7.13,140,73.4,5.95,4.38,,,,,,,,,,,,
7/4/24,23:11:26,July,Summer,7,chestnut,25.83,7.09,136.9,66.2,5.38,3.69,,,,,,,,,,,,
7/5/24,0:11:26,July,Summer,7,chestnut,25.7,6.96,130,54.1,4.4,3.64,,,,,,,,,,,,
7/5/24,1:11:26,July,Summer,7,chestnut,25.53,6.85,126.2,44.2,3.61,3.39,,,,,,,,,,,,
7/5/24,2:11:26,July,Summer,7,chestnut,25.26,6.76,124.4,35.8,2.93,3.54,,,,,,,,,,,,
7/5/24,3:11:26,July,Summer,7,chestnut,24.95,6.69,118.3,24.1,1.99,3.57,,,,,,,,,,,,
7/5/24,4:11:26,July,Summer,7,chestnut,24.64,6.58,109,15.1,1.25,3.6,,,,,,,,,,,,
7/5/24,5:11:26,July,Summer,7,chestnut,24.36,6.52,100,12.9,1.07,3.35,,,,,,,,,,,,
7/5/24,6:11:26,July,Summer,7,chestnut,24.12,6.5,94,14.8,1.24,3.94,,,,,,,,,,,,
7/5/24,7:11:26,July,Summer,7,chestnut,23.94,6.51,91.3,17,1.43,4.35,,,,,,,,,,,,
7/5/24,8:11:26,July,Summer,7,chestnut,23.89,6.52,90.3,19,1.6,3.68,,,,,,,,,,,,
7/5/24,9:11:26,July,Summer,7,chestnut,23.88,6.55,89.1,21,1.77,3.53,,,,,,,,,,,,
7/5/24,10:11:26,July,Summer,7,chestnut,23.87,6.56,88.6,20.9,1.76,3.42,,,,,,,,,,,,
7/5/24,11:11:26,July,Summer,7,chestnut,23.93,6.58,88.2,26.2,2.2,3.29,,,,,,,,,,,,
7/5/24,12:11:26,July,Summer,7,chestnut,24.03,6.62,88,33.3,2.79,3.13,,,,,,,,,,,,
7/5/24,13:11:26,July,Summer,7,chestnut,24.17,6.65,88.3,34.7,2.9,3.25,,,,,,,,,,,,
7/5/24,14:11:26,July,Summer,7,chestnut,24.3,6.59,89,23.6,1.97,3.22,,,,,,,,,,,,
7/5/24,15:11:26,July,Summer,7,chestnut,24.47,6.64,87.8,29.3,2.44,2.98,,,,,,,,,,,,
7/5/24,16:11:26,July,Summer,7,chestnut,24.67,6.71,87.2,39.4,3.27,3.35,,,,,,,,,,,,
7/5/24,17:11:26,July,Summer,7,chestnut,24.97,6.78,87,56.2,4.63,2.94,,,,,,,,,,,,
7/5/24,18:11:26,July,Summer,7,chestnut,25.29,6.79,87.9,51.4,4.21,3.15,,,,,,,,,,,,
7/5/24,19:11:26,July,Summer,7,chestnut,25.62,6.67,88.4,43.9,3.58,3.15,,,,,,,,,,,,
7/5/24,20:11:26,July,Summer,7,chestnut,25.81,6.68,88.7,41.5,3.37,2.72,,,,,,,,,,,,
7/5/24,21:11:26,July,Summer,7,chestnut,25.98,6.68,88.6,41.5,3.36,2.79,,,,,,,,,,,,
7/5/24,22:11:26,July,Summer,7,chestnut,26.04,6.73,88.8,47.7,3.86,2.97,,,,,,,,,,,,
7/5/24,23:11:26,July,Summer,7,chestnut,26.09,6.73,89.1,43.8,3.54,2.75,,,,,,,,,,,,
7/6/24,0:11:26,July,Summer,7,chestnut,26.1,6.73,89.3,37.6,3.04,2.79,,,,,,,,,,,,
7/6/24,1:11:26,July,Summer,7,chestnut,26.11,6.72,89.3,32.5,2.62,2.94,,,,,,,,,,,,
7/6/24,2:11:26,July,Summer,7,chestnut,26.12,6.7,89.7,31.7,2.56,3.62,,,,,,,,,,,,
7/6/24,3:11:26,July,Summer,7,chestnut,26.09,6.69,89.5,31.9,2.58,2.68,,,,,,,,,,,,
7/6/24,4:11:26,July,Summer,7,chestnut,26.08,6.65,103.7,21.5,1.74,2.88,,,,,,,,,,,,
7/6/24,5:11:26,July,Summer,7,chestnut,25.9,6.62,100.2,18.2,1.48,2.9,,,,,,,,,,,,
7/6/24,6:11:26,July,Summer,7,chestnut,25.64,6.59,105.3,15.4,1.25,3.25,,,,,,,,,,,,
7/6/24,7:11:26,July,Summer,7,chestnut,25.4,6.54,100.8,2.8,0.23,3.57,,,,,,,,,,,,
7/6/24,8:11:26,July,Summer,7,chestnut,25.11,6.49,95.1,1.9,0.15,4.43,,,,,,,,,,,,
7/6/24,9:11:26,July,Summer,7,chestnut,24.89,6.45,91.6,0,0,4.88,,,,,,,,,,,,
7/6/24,10:11:26,July,Summer,7,chestnut,24.76,6.43,89.3,0,0,3.83,,,,,,,,,,,,
7/6/24,11:11:26,July,Summer,7,chestnut,24.7,6.43,87.2,0,0,3.44,,,,,,,,,,,,
7/6/24,12:11:26,July,Summer,7,chestnut,24.69,6.42,86.3,1,0.08,3.43,,,,,,,,,,,,
7/6/24,13:11:26,July,Summer,7,chestnut,24.72,6.42,84.9,0.5,0.04,3.25,,,,,,,,,,,,
7/6/24,14:11:26,July,Summer,7,chestnut,24.77,6.42,84,0,0,3.45,,,,,,,,,,,,
7/6/24,15:11:26,July,Summer,7,chestnut,24.91,6.43,84.1,0,0,3.41,,,,,,,,,,,,
7/6/24,16:11:26,July,Summer,7,chestnut,25.16,6.45,84.1,11.5,0.94,3.6,,,,,,,,,,,,
7/6/24,17:11:26,July,Summer,7,chestnut,25.57,6.51,83.9,33.4,2.72,3.13,,,,,,,,,,,,
7/6/24,18:11:26,July,Summer,7,chestnut,26.07,6.58,86,40.9,3.31,3.09,,,,,,,,,,,,
7/6/24,19:11:26,July,Summer,7,chestnut,26.6,6.51,109.2,16.4,1.32,3.18,,,,,,,,,,,,
7/6/24,20:11:26,July,Summer,7,chestnut,26.87,6.61,106.8,35.1,2.8,3.06,,,,,,,,,,,,
7/6/24,21:11:26,July,Summer,7,chestnut,27.06,6.72,100,46.7,3.71,3.18,,,,,,,,,,,,
7/6/24,22:11:26,July,Summer,7,chestnut,27.15,6.77,98.7,52.6,4.17,3.1,,,,,,,,,,,,
7/6/24,23:11:26,July,Summer,7,chestnut,27.04,6.74,98.4,47.3,3.76,3.36,,,,,,,,,,,,
7/7/24,0:11:26,July,Summer,7,chestnut,26.83,6.73,98.1,47,3.75,3.35,,,,,,,,,,,,
7/7/24,1:11:26,July,Summer,7,chestnut,26.58,6.71,96.6,42.9,3.44,3.22,,,,,,,,,,,,
7/7/24,2:11:26,July,Summer,7,chestnut,26.29,6.69,96.3,39.2,3.16,3.15,,,,,,,,,,,,
7/7/24,3:11:26,July,Summer,7,chestnut,26.02,6.67,96.2,34.6,2.8,3.29,,,,,,,,,,,,
7/7/24,4:11:26,July,Summer,7,chestnut,25.74,6.65,95.6,32.1,2.61,2.98,,,,,,,,,,,,
7/7/24,5:11:26,July,Summer,7,chestnut,25.45,6.63,94.5,23.8,1.94,3.13,,,,,,,,,,,,
7/7/24,6:11:26,July,Summer,7,chestnut,25.19,6.6,93.7,22.5,1.85,4.04,,,,,,,,,,,,
7/7/24,7:11:26,July,Summer,7,chestnut,24.97,6.57,92.7,18.3,1.51,3.69,,,,,,,,,,,,
7/7/24,8:11:26,July,Summer,7,chestnut,24.85,6.55,92.2,15.6,1.29,3.59,,,,,,,,,,,,
7/7/24,9:11:26,July,Summer,7,chestnut,24.78,6.53,91.5,7.9,0.66,3.53,,,,,,,,,,,,
7/7/24,10:11:26,July,Summer,7,chestnut,24.65,6.51,90.8,0,0,3.9,,,,,,,,,,,,
7/7/24,11:11:26,July,Summer,7,chestnut,24.55,6.49,90.3,0,0,3.62,,,,,,,,,,,,
7/7/24,12:11:26,July,Summer,7,chestnut,24.58,6.49,90.4,0,0,3.43,,,,,,,,,,,,
7/7/24,13:11:26,July,Summer,7,chestnut,24.61,6.49,90.5,0,0,3.42,,,,,,,,,,,,
7/7/24,14:11:26,July,Summer,7,chestnut,24.83,6.5,91.1,0,0,3.33,,,,,,,,,,,,
7/7/24,15:11:26,July,Summer,7,chestnut,25.16,6.51,93.7,0.1,0.01,3.16,,,,,,,,,,,,
7/7/24,16:11:26,July,Summer,7,chestnut,25.75,6.56,100.3,14,1.14,3.17,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
